city,state,latitude,longitude,region,date_utc,time_utc,year,month,day,temp,weather_condition,humidity_percent,visibility_Feet,wind_speed_MPH,pressure_hPa
Baltimore,MD,39.2904, -76.609383,Northeast,1945-08-19,N/A,1945,8,19,76,,69,36960,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-08-20,N/A,1945,8,20,76,,71,26400,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-08-21,N/A,1945,8,21,80,,72,26400,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-08-22,N/A,1945,8,22,82,,67,26400,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-08-23,N/A,1945,8,23,69,Rain,78,42240,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-08-24,N/A,1945,8,24,64,Fog-Rain,93,31680,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-08-25,N/A,1945,8,25,70,Fog-Rain-Thunderstorm,84,31680,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-08-26,N/A,1945,8,26,68,,55,89760,18,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-08-27,N/A,1945,8,27,68,,50,68640,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-08-28,N/A,1945,8,28,76,,60,42240,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-08-29,N/A,1945,8,29,82,,66,42240,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-08-30,N/A,1945,8,30,83,,71,31680,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-08-31,N/A,1945,8,31,78,Rain-Thunderstorm,73,36960,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-01,N/A,1945,9,1,82,,72,68640,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-02,N/A,1945,9,2,74,Rain-Thunderstorm,71,63360,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-03,N/A,1945,9,3,72,,69,63360,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-04,N/A,1945,9,4,71,,74,42240,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-05,N/A,1945,9,5,72,,74,31680,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-06,N/A,1945,9,6,74,,80,36960,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-07,N/A,1945,9,7,77,Fog-Rain,83,42240,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-08,N/A,1945,9,8,79,,77,47520,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-09,N/A,1945,9,9,80,Rain-Thunderstorm,83,42240,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-10,N/A,1945,9,10,80,Rain,83,47520,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-11,N/A,1945,9,11,81,Rain-Thunderstorm,72,42240,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-12,N/A,1945,9,12,72,,52,42240,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-13,N/A,1945,9,13,72,,63,31680,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-14,N/A,1945,9,14,80,Rain-Thunderstorm,77,42240,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-15,N/A,1945,9,15,70,Rain-Thunderstorm,83,31680,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-16,N/A,1945,9,16,66,Rain,68,42240,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-17,N/A,1945,9,17,58,Rain,89,31680,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-18,N/A,1945,9,18,68,Rain,90,36960,26,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-19,N/A,1945,9,19,66,,75,42240,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-20,N/A,1945,9,20,69,,78,42240,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-21,N/A,1945,9,21,76,,59,42240,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-22,N/A,1945,9,22,63,,60,58080,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-23,N/A,1945,9,23,62,Rain,86,36960,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-24,N/A,1945,9,24,70,Fog-Rain,93,26400,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-25,N/A,1945,9,25,78,Fog,86,36960,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-26,N/A,1945,9,26,78,,78,42240,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-27,N/A,1945,9,27,75,,81,31680,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-28,N/A,1945,9,28,77,,83,42240,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-29,N/A,1945,9,29,76,Rain-Thunderstorm,74,68640,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-09-30,N/A,1945,9,30,54,,72,63360,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-01,N/A,1945,10,1,64,,78,52800,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-02,N/A,1945,10,2,66,,71,58080,24,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-03,N/A,1945,10,3,52,Rain,47,79200,20,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-04,N/A,1945,10,4,48,,55,47520,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-05,N/A,1945,10,5,56,,73,47520,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-06,N/A,1945,10,6,61,Fog-Rain,93,21120,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-07,N/A,1945,10,7,65,Fog-Rain,76,42240,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-08,N/A,1945,10,8,64,,65,42240,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-09,N/A,1945,10,9,54,Rain,63,58080,20,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-10,N/A,1945,10,10,50,,54,52800,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-11,N/A,1945,10,11,52,,61,42240,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-12,N/A,1945,10,12,58,,62,42240,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-13,N/A,1945,10,13,56,,52,58080,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-14,N/A,1945,10,14,50,,62,52800,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-15,N/A,1945,10,15,46,,60,63360,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-16,N/A,1945,10,16,56,,52,42240,18,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-17,N/A,1945,10,17,61,,67,31680,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-18,N/A,1945,10,18,64,,70,31680,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-19,N/A,1945,10,19,66,,68,42240,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-20,N/A,1945,10,20,62,,60,47520,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-21,N/A,1945,10,21,60,,63,36960,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-22,N/A,1945,10,22,65,Rain,85,31680,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-23,N/A,1945,10,23,61,Fog-Rain,93,21120,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-24,N/A,1945,10,24,54,,81,26400,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-25,N/A,1945,10,25,54,Fog-Rain,89,26400,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-26,N/A,1945,10,26,55,Fog,61,52800,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-27,N/A,1945,10,27,52,,46,79200,22,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-28,N/A,1945,10,28,55,,64,42240,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-29,N/A,1945,10,29,63,,68,26400,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-30,N/A,1945,10,30,62,,71,26400,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-10-31,N/A,1945,10,31,66,,67,42240,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-01,N/A,1945,11,1,57,,58,42240,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-02,N/A,1945,11,2,63,,81,26400,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-03,N/A,1945,11,3,60,Rain,75,31680,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-04,N/A,1945,11,4,44,Rain,56,47520,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-05,N/A,1945,11,5,43,,50,36960,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-06,N/A,1945,11,6,52,,63,26400,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-07,N/A,1945,11,7,56,,76,31680,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-08,N/A,1945,11,8,60,,76,36960,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-09,N/A,1945,11,9,66,,81,52800,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-10,N/A,1945,11,10,54,Rain,69,36960,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-11,N/A,1945,11,11,46,Fog-Rain,90,21120,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-12,N/A,1945,11,12,54,Fog,94,5280,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-13,N/A,1945,11,13,62,Fog-Rain,94,21120,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-14,N/A,1945,11,14,52,Rain,81,36960,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-15,N/A,1945,11,15,44,Rain,51,84480,23,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-16,N/A,1945,11,16,48,,48,84480,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-17,N/A,1945,11,17,53,Rain,51,47520,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-18,N/A,1945,11,18,54,Rain,61,63360,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-19,N/A,1945,11,19,48,Fog-Rain,85,26400,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-20,N/A,1945,11,20,43,,52,79200,24,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-21,N/A,1945,11,21,40,Rain,69,36960,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-22,N/A,1945,11,22,48,Rain,62,47520,24,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-23,N/A,1945,11,23,36,,45,68640,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-24,N/A,1945,11,24,33,,56,84480,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-25,N/A,1945,11,25,40,,53,63360,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-26,N/A,1945,11,26,40,,61,31680,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-27,N/A,1945,11,27,39,Rain,70,26400,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-28,N/A,1945,11,28,48,Fog-Rain,90,31680,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-29,N/A,1945,11,29,41,Fog-Rain,91,31680,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-11-30,N/A,1945,11,30,36,Rain-Snow,69,63360,20,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-01,N/A,1945,12,1,36,,63,68640,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-02,N/A,1945,12,2,36,,59,42240,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-03,N/A,1945,12,3,42,Rain,76,31680,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-04,N/A,1945,12,4,40,Fog-Rain,74,26400,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-05,N/A,1945,12,5,32,Rain-Snow,76,31680,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-06,N/A,1945,12,6,40,Fog-Rain,93,21120,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-07,N/A,1945,12,7,44,,74,26400,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-08,N/A,1945,12,8,46,,67,31680,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-09,N/A,1945,12,9,43,,76,26400,4,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-10,N/A,1945,12,10,38,Fog-Rain-Snow,79,26400,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-11,N/A,1945,12,11,30,,58,63360,25,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-12,N/A,1945,12,12,26,,55,36960,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-13,N/A,1945,12,13,27,Snow,63,26400,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-14,N/A,1945,12,14,32,Snow-Thunderstorm,77,26400,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-15,N/A,1945,12,15,30,,60,26400,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-16,N/A,1945,12,16,24,Snow,52,79200,20,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-17,N/A,1945,12,17,22,,43,68640,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-18,N/A,1945,12,18,25,Snow,59,21120,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-19,N/A,1945,12,19,24,Fog-Snow,86,10560,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-20,N/A,1945,12,20,25,Snow,57,36960,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-21,N/A,1945,12,21,24,Fog,54,36960,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-22,N/A,1945,12,22,26,Snow,61,21120,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-23,N/A,1945,12,23,20,,55,42240,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-24,N/A,1945,12,24,24,,55,26400,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-25,N/A,1945,12,25,36,Fog-Rain,87,26400,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-26,N/A,1945,12,26,40,Fog,81,26400,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-27,N/A,1945,12,27,36,,61,47520,19,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-28,N/A,1945,12,28,33,Rain-Snow,89,31680,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-29,N/A,1945,12,29,38,Fog-Rain,91,26400,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-30,N/A,1945,12,30,36,Fog-Rain,97,10560,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1945-12-31,N/A,1945,12,31,38,Fog-Rain,84,26400,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-01,N/A,1946,1,1,30,Snow,61,42240,19,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-02,N/A,1946,1,2,26,,51,52800,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-03,N/A,1946,1,3,33,,64,36960,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-04,N/A,1946,1,4,38,,79,31680,5,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-05,N/A,1946,1,5,44,,84,26400,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-06,N/A,1946,1,6,56,Rain,84,52800,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-07,N/A,1946,1,7,59,Fog-Rain,92,36960,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-08,N/A,1946,1,8,52,,79,31680,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-09,N/A,1946,1,9,43,Fog-Rain,90,21120,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-10,N/A,1946,1,10,48,Fog,67,42240,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-11,N/A,1946,1,11,38,Rain,70,26400,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-12,N/A,1946,1,12,44,Rain,79,36960,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-13,N/A,1946,1,13,38,,52,73920,23,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-14,N/A,1946,1,14,30,,50,68640,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-15,N/A,1946,1,15,33,,62,36960,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-16,N/A,1946,1,16,21,,49,68640,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-17,N/A,1946,1,17,30,,63,36960,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-18,N/A,1946,1,18,38,,56,31680,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-19,N/A,1946,1,19,36,,44,58080,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-20,N/A,1946,1,20,22,Rain-Snow,61,58080,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-21,N/A,1946,1,21,32,Fog-Rain,93,21120,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-22,N/A,1946,1,22,27,,56,36960,19,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-23,N/A,1946,1,23,22,,50,31680,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-24,N/A,1946,1,24,29,Fog,75,26400,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-25,N/A,1946,1,25,36,,55,52800,22,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-26,N/A,1946,1,26,40,Snow,52,42240,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-27,N/A,1946,1,27,26,Snow,62,52800,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-28,N/A,1946,1,28,30,,62,26400,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-29,N/A,1946,1,29,38,,56,31680,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-30,N/A,1946,1,30,40,Fog-Rain,85,21120,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-01-31,N/A,1946,1,31,44,Fog-Rain,80,21120,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-01,N/A,1946,2,1,35,,47,68640,24,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-02,N/A,1946,2,2,38,,46,68640,20,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-03,N/A,1946,2,3,27,,47,84480,21,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-04,N/A,1946,2,4,26,,46,42240,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-05,N/A,1946,2,5,30,Rain-Snow,71,31680,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-06,N/A,1946,2,6,39,Fog-Rain-Thunderstorm,97,15840,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-07,N/A,1946,2,7,38,Fog,69,36960,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-08,N/A,1946,2,8,36,,59,42240,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-09,N/A,1946,2,9,40,Fog-Rain,90,26400,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-10,N/A,1946,2,10,36,Fog-Snow,70,31680,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-11,N/A,1946,2,11,31,Snow,62,31680,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-12,N/A,1946,2,12,34,,66,26400,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-13,N/A,1946,2,13,40,,79,26400,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-14,N/A,1946,2,14,50,Rain,70,52800,20,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-15,N/A,1946,2,15,28,,41,79200,27,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-16,N/A,1946,2,16,31,,56,58080,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-17,N/A,1946,2,17,48,,45,47520,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-18,N/A,1946,2,18,41,,49,47520,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-19,N/A,1946,2,19,32,Rain-Snow,72,42240,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-20,N/A,1946,2,20,38,Rain,59,84480,27,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-21,N/A,1946,2,21,32,,46,63360,25,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-22,N/A,1946,2,22,35,,63,26400,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-23,N/A,1946,2,23,42,,63,26400,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-24,N/A,1946,2,24,36,Fog-Rain-Snow,85,21120,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-25,N/A,1946,2,25,32,,51,84480,27,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-26,N/A,1946,2,26,44,,56,31680,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-27,N/A,1946,2,27,60,Rain,57,58080,25,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-02-28,N/A,1946,2,28,41,Rain,56,31680,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-01,N/A,1946,3,1,40,,64,31680,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-02,N/A,1946,3,2,41,Fog-Rain,85,26400,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-03,N/A,1946,3,3,47,,54,63360,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-04,N/A,1946,3,4,56,,57,31680,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-05,N/A,1946,3,5,62,,49,26400,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-06,N/A,1946,3,6,56,,69,42240,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-07,N/A,1946,3,7,62,Rain,74,47520,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-08,N/A,1946,3,8,52,Fog-Rain,91,15840,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-09,N/A,1946,3,9,50,Rain,61,68640,27,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-10,N/A,1946,3,10,42,,46,63360,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-11,N/A,1946,3,11,42,,47,42240,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-12,N/A,1946,3,12,42,,57,58080,9,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-13,N/A,1946,3,13,55,,67,36960,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-14,N/A,1946,3,14,60,Rain,70,36960,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-15,N/A,1946,3,15,58,Fog-Rain,82,31680,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-16,N/A,1946,3,16,52,Rain,59,63360,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-17,N/A,1946,3,17,48,Rain,79,36960,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-18,N/A,1946,3,18,42,Fog-Rain,92,31680,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-19,N/A,1946,3,19,44,Rain,59,47520,17,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-20,N/A,1946,3,20,48,,45,89760,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-21,N/A,1946,3,21,52,,45,31680,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-22,N/A,1946,3,22,52,,44,31680,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-23,N/A,1946,3,23,50,,48,52800,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-24,N/A,1946,3,24,43,Rain,79,31680,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-25,N/A,1946,3,25,54,Rain,76,31680,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-26,N/A,1946,3,26,58,Rain,80,31680,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-27,N/A,1946,3,27,63,,67,42240,10,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-28,N/A,1946,3,28,64,,63,21120,7,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-29,N/A,1946,3,29,58,Fog-Rain,85,21120,6,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-30,N/A,1946,3,30,59,Fog-Rain,80,21120,8,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-03-31,N/A,1946,3,31,48,,44,89760,14,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-04-01,N/A,1946,4,1,48,Rain,68,52800,16,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-04-02,N/A,1946,4,2,68,Rain,57,47520,15,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-04-03,N/A,1946,4,3,58,,46,79200,20,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-04-04,N/A,1946,4,4,56,Rain,66,58080,13,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-04-05,N/A,1946,4,5,51,,44,58080,28,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-04-06,N/A,1946,4,6,54,,50,68640,18,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-04-07,N/A,1946,4,7,48,,43,63360,11,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-04-08,N/A,1946,4,8,44,Fog-Rain,76,36960,12,N/A
Baltimore,MD,39.2904, -76.609383,Northeast,1946-04-09,N/A,1946,4,9,52,Fog,55,47520,14,N/A
